Time[s], A, B, C, D, E, R0, G0, B0, R1, G1, B1, CLK, LAT, OE
0.00000162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.00000418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0.00000422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.00000426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0.00000432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.00000436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0.00000440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.00000446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
0.00000450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.00000452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
0.00000460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
0.00000470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
0.00000480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
0.00000488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
0.00000498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
0.00000508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
0.00000518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
0.00000528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
0.00000530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
0.00000584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
0.00000588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000618, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000624, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000626, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0
0.00000628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000762, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000768, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000770, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0
0.00000772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000780, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0
0.00000782, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000786, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000790, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
0.00000792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000800, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000802, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000806, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000808, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0
0.00000810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000818, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
0.00000820, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000824, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000828, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
0.00000830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000914, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
0.00000916, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000920, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000924, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
0.00000926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000934, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0
0.00000936, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000940, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000954, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000960, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000962, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0
0.00000964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000972, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0
0.00000974, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00000978, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00000982, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
0.00000984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00000994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00000998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001068, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0
0.00001070, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00001074, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00001078, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
0.00001080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001088, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00001090, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00001094, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00001096, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0
0.00001098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001106, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
0.00001108, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00001112, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00001116, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
0.00001118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001126, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0
0.00001128, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
0.00001132, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
0.00001136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001168, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001170, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001176, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001180, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001186, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001190, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001194, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001200, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001204, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001208, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001214, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0.00001218, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00001222, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1
0.00001224, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1
0.00001228, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
